Date,Currency,Buying,Selling,Mean
2014-03-06,USD,1613.4158,1629.55,1621.4829
2014-03-07,USD,1615.7722,1631.93,1623.8511
2014-03-10,USD,1615.7722,1631.93,1623.8511
2014-03-11,USD,1615.1684,1631.32,1623.2442
2014-03-12,USD,1615.6732,1631.83,1623.7516
2014-03-13,USD,1615.6732,1631.83,1623.7516
2014-03-14,USD,1615.8316,1631.99,1623.9108
2014-03-17,USD,1615.8316,1631.99,1623.9108
2014-03-18,USD,1620.3168,1636.52,1628.4184
2014-03-19,USD,1621.1386,1637.35,1629.2443
2014-03-20,USD,1622.0496,1638.27,1630.1598
2014-03-21,USD,1621.594,1637.81,1629.702
2014-03-24,USD,1621.594,1637.81,1629.702
2014-03-25,USD,1622.4554,1638.68,1630.5677
2014-03-26,USD,1621.901,1638.12,1630.0105
2014-03-27,USD,1623.4554,1639.69,1631.5727
2014-03-28,USD,1623.4554,1639.69,1631.5727
2014-03-31,USD,1621.495,1637.71,1629.6025
2014-04-01,USD,1621.495,1637.71,1629.6025
2014-04-02,USD,1621.1584,1637.37,1629.2642
2014-04-03,USD,1618.198,1634.38,1626.289
2014-04-04,USD,1618.8416,1635.03,1626.9358
2014-04-08,USD,1618.099,1634.28,1626.1895
2014-04-09,USD,1618.495,1634.68,1626.5875
2014-04-10,USD,1618.3564,1634.54,1626.4482
2014-04-11,USD,1618.3564,1634.54,1626.4482
2014-04-14,USD,1618.9802,1635.17,1627.0751
2014-04-15,USD,1618.9802,1635.17,1627.0751
2014-04-16,USD,1619.6534,1635.85,1627.7517
2014-04-17,USD,1620.0496,1636.25,1628.1498
2014-04-22,USD,1623.0298,1639.26,1631.1449
2014-04-23,USD,1623.0298,1639.26,1631.1449
2014-04-24,USD,1626.6534,1642.92,1634.7867
2014-04-25,USD,1623.2772,1639.51,1631.3936
2014-04-28,USD,1623.2772,1639.51,1631.3936
2014-04-29,USD,1625.0892,1641.34,1633.2146
2014-04-30,USD,1626.8514,1643.12,1634.9857
2014-05-02,USD,1627.0,1643.27,1635.135
2014-05-05,USD,1627.3366,1643.61,1635.4733
2014-05-06,USD,1627.3366,1643.61,1635.4733
2014-05-07,USD,1625.7228,1641.98,1633.8514
2014-05-08,USD,1625.99,1642.25,1634.12
2014-05-09,USD,1626.9802,1643.25,1635.1151
2014-05-12,USD,1628.3564,1644.64,1636.4982
2014-05-13,USD,1628.4456,1644.73,1636.5878
2014-05-14,USD,1629.1288,1645.42,1637.2744
2014-05-15,USD,1629.1288,1645.42,1637.2744
2014-05-16,USD,1629.2772,1645.57,1637.4236
2014-05-19,USD,1630.0198,1646.32,1638.1699
2014-05-20,USD,1631.8118,1648.13,1639.9709
2014-05-21,USD,1631.8118,1648.13,1639.9709
2014-05-22,USD,1634.3268,1650.67,1642.4984
2014-05-23,USD,1634.3268,1650.67,1642.4984
2014-05-26,USD,1633.2376,1649.57,1641.4038
2014-05-27,USD,1635.1882,1651.54,1643.3641
2014-05-28,USD,1635.1882,1651.54,1643.3641
2014-05-29,USD,1636.2376,1652.6,1644.4188
2014-05-30,USD,1636.2376,1652.6,1644.4188
2014-06-02,USD,1638.3268,1654.71,1646.5184
2014-06-03,USD,1640.3664,1656.77,1648.5682
2014-06-04,USD,1640.3664,1656.77,1648.5682
2014-06-05,USD,1640.703,1657.11,1648.9065
2014-06-06,USD,1640.703,1657.11,1648.9065
2014-06-09,USD,1639.6634,1656.06,1647.8617
2014-06-10,USD,1642.099,1658.52,1650.3095
2014-06-11,USD,1642.9406,1659.37,1651.1553
2014-06-12,USD,1642.9406,1659.37,1651.1553
2014-06-13,USD,1642.6138,1659.04,1650.8269
2014-06-16,USD,1643.1882,1659.62,1651.4041
2014-06-17,USD,1643.6138,1660.05,1651.8319
2014-06-18,USD,1644.6336,1661.08,1652.8568
2014-06-19,USD,1644.8514,1661.3,1653.0757
2014-06-20,USD,1644.8514,1661.3,1653.0757
2014-06-23,USD,1645.2574,1661.71,1653.4837
2014-06-24,USD,1645.802,1662.26,1654.031
2014-06-25,USD,1644.9108,1661.36,1653.1354
2014-06-26,USD,1644.792,1661.24,1653.016
2014-06-27,USD,1644.792,1661.24,1653.016
2014-06-30,USD,1642.7524,1659.18,1650.9662
2014-07-02,USD,1642.7524,1659.18,1650.9662
2014-07-03,USD,1646.9504,1663.42,1655.1852
2014-07-04,USD,1646.9208,1663.39,1655.1554
2014-07-08,USD,1649.9702,1666.47,1658.2201
2014-07-09,USD,1649.208,1665.7,1657.454
2014-07-10,USD,1649.208,1665.7,1657.454
2014-07-11,USD,1648.6436,1665.13,1656.8868
2014-07-14,USD,1647.594,1664.07,1655.832
2014-07-15,USD,1646.9108,1663.38,1655.1454
2014-07-16,USD,1645.3762,1661.83,1653.6031
2014-07-17,USD,1645.9108,1662.37,1654.1404
2014-07-18,USD,1647.604,1664.08,1655.842
2014-07-21,USD,1649.5544,1666.05,1657.8022
2014-07-22,USD,1649.5544,1666.05,1657.8022
2014-07-23,USD,1648.3366,1664.82,1656.5783
2014-07-24,USD,1648.0892,1664.57,1656.3296
2014-07-25,USD,1647.2872,1663.76,1655.5236
2014-07-28,USD,1646.5842,1663.05,1654.8171
2014-07-31,USD,1646.0594,1662.52,1654.2897
2014-08-01,USD,1646.1782,1662.64,1654.4091
2014-08-04,USD,1646.1782,1662.64,1654.4091
2014-08-05,USD,1647.0694,1663.54,1655.3047
2014-08-06,USD,1647.0694,1663.54,1655.3047
2014-08-07,USD,1646.8218,1663.29,1655.0559
2014-08-11,USD,1647.0198,1663.49,1655.2549
2014-08-12,USD,1647.0198,1663.49,1655.2549
2014-08-13,USD,1647.198,1663.67,1655.434
2014-08-14,USD,1648.4654,1664.95,1656.7077
2014-08-15,USD,1648.4654,1664.95,1656.7077
2014-08-18,USD,1649.3268,1665.82,1657.5734
2014-08-19,USD,1649.4554,1665.95,1657.7027
2014-08-20,USD,1649.4554,1665.95,1657.7027
2014-08-21,USD,1650.8812,1667.39,1659.1356
2014-08-22,USD,1650.8812,1667.39,1659.1356
2014-08-25,USD,1652.4258,1668.95,1660.6879
2014-08-26,USD,1652.4258,1668.95,1660.6879
2014-08-27,USD,1652.3466,1668.87,1660.6083
2014-08-28,USD,1652.3466,1668.87,1660.6083
2014-08-29,USD,1652.307,1668.83,1660.5685
2014-09-01,USD,1652.4654,1668.99,1660.7277
2014-09-02,USD,1649.7822,1666.28,1658.0311
2014-09-03,USD,1648.8712,1665.36,1657.1156
2014-09-04,USD,1648.703,1665.19,1656.9465
2014-09-05,USD,1649.4158,1665.91,1657.6629
2014-09-08,USD,1649.4158,1665.91,1657.6629
2014-09-09,USD,1650.4852,1666.99,1658.7376
2014-09-10,USD,1650.4852,1666.99,1658.7376
2014-09-11,USD,1651.9306,1668.45,1660.1903
2014-09-12,USD,1652.1386,1668.66,1660.3993
2014-09-15,USD,1652.8812,1669.41,1661.1456
2014-09-16,USD,1653.4258,1669.96,1661.6929
2014-09-17,USD,1653.4258,1669.96,1661.6929
2014-09-18,USD,1653.4456,1669.98,1661.7128
2014-09-19,USD,1654.8514,1671.4,1663.1257
2014-09-22,USD,1655.9208,1672.48,1664.2004
2014-09-23,USD,1657.2674,1673.84,1665.5537
2014-09-24,USD,1657.2674,1673.84,1665.5537
2014-09-25,USD,1658.6138,1675.2,1666.9069
2014-09-26,USD,1658.495,1675.08,1666.7875
2014-09-29,USD,1656.7822,1673.35,1665.0661
2014-09-30,USD,1657.7426,1674.32,1666.0313
2014-10-01,USD,1661.1486,1677.76,1669.4543
2014-10-02,USD,1661.208,1677.82,1669.514
2014-10-03,USD,1661.208,1677.82,1669.514
2014-10-06,USD,1661.3366,1677.95,1669.6433
2014-10-07,USD,1662.5544,1679.18,1670.8672
2014-10-08,USD,1662.5544,1679.18,1670.8672
2014-10-09,USD,1660.7128,1677.32,1669.0164
2014-10-10,USD,1663.1882,1679.82,1671.5041
2014-10-13,USD,1663.3366,1679.97,1671.6533
2014-10-15,USD,1663.3366,1679.97,1671.6533
2014-10-16,USD,1664.1882,1680.83,1672.5091
2014-10-17,USD,1666.3268,1682.99,1674.6584
2014-10-20,USD,1666.3268,1682.99,1674.6584
2014-10-21,USD,1665.2178,1681.87,1673.5439
2014-10-22,USD,1666.9406,1683.61,1675.2753
2014-10-23,USD,1668.1782,1684.86,1676.5191
2014-10-24,USD,1670.505,1687.21,1678.8575
2014-10-27,USD,1670.505,1687.21,1678.8575
2014-10-28,USD,1672.99,1689.72,1681.355
2014-10-29,USD,1673.3862,1690.12,1681.7531
2014-10-30,USD,1675.0198,1691.77,1683.3949
2014-10-31,USD,1676.208,1692.97,1684.589
2014-11-03,USD,1676.208,1692.97,1684.589
2014-11-04,USD,1681.8118,1698.63,1690.2209
2014-11-05,USD,1684.7624,1701.61,1693.1862
2014-11-06,USD,1683.2574,1700.09,1691.6737
2014-11-07,USD,1683.2574,1700.09,1691.6737
2014-11-10,USD,1686.2772,1703.14,1694.7086
2014-11-11,USD,1687.3366,1704.21,1695.7733
2014-11-12,USD,1689.802,1706.7,1698.251
2014-11-13,USD,1692.109,1709.03,1700.5695
2014-11-14,USD,1692.109,1709.03,1700.5695
2014-11-17,USD,1694.0198,1710.96,1702.4899
2014-11-18,USD,1695.7128,1712.67,1704.1914
2014-11-19,USD,1698.5644,1715.55,1707.0572
2014-11-20,USD,1703.9208,1720.96,1712.4404
2014-11-21,USD,1707.3664,1724.44,1715.9032
2014-11-24,USD,1713.2376,1730.37,1721.8038
2014-11-25,USD,1713.2376,1730.37,1721.8038
2014-11-26,USD,1717.6138,1734.79,1726.2019
2014-11-27,USD,1719.297,1736.49,1727.8935
2014-11-28,USD,1719.297,1736.49,1727.8935
2014-12-01,USD,1722.604,1739.83,1731.217
2014-12-02,USD,1722.604,1739.83,1731.217
2014-12-03,USD,1721.5446,1738.76,1730.1523
2014-12-04,USD,1715.8118,1732.97,1724.3909
2014-12-05,USD,1715.8118,1732.97,1724.3909
2014-12-08,USD,1722.703,1739.93,1731.3165
2014-12-10,USD,1720.9604,1738.17,1729.5652
2014-12-11,USD,1720.9604,1738.17,1729.5652
2014-12-12,USD,1709.396,1726.49,1717.943
2014-12-15,USD,1709.396,1726.49,1717.943
2014-12-16,USD,1706.3664,1723.43,1714.8982
2014-12-17,USD,1703.099,1720.13,1711.6145
2014-12-18,USD,1695.6336,1712.59,1704.1118
2014-12-19,USD,1683.2872,1700.12,1691.7036
2014-12-22,USD,1676.2772,1693.04,1684.6586
2014-12-23,USD,1690.9108,1707.82,1699.3654
2014-12-24,USD,1690.9108,1707.82,1699.3654
2014-12-29,USD,1701.6436,1718.66,1710.1518
2014-12-30,USD,1717.198,1734.37,1725.784
2014-12-31,USD,1717.198,1734.37,1725.784
2015-01-02,USD,1696.3466,1713.31,1704.8283
2015-01-05,USD,1696.3466,1713.31,1704.8283
2015-01-06,USD,1704.9406,1721.99,1713.4653
2015-01-07,USD,1697.9208,1714.9,1706.4104
2015-01-08,USD,1701.0594,1718.07,1709.5647
2015-01-09,USD,1701.7426,1718.76,1710.2513
2015-01-13,USD,1704.9802,1722.03,1713.5051
2015-01-14,USD,1704.9802,1722.03,1713.5051
2015-01-15,USD,1722.2178,1739.44,1730.8289
2015-01-16,USD,1728.99,1746.28,1737.635
2015-01-19,USD,1741.3168,1758.73,1750.0234
2015-01-20,USD,1751.1188,1768.63,1759.8744
2015-01-21,USD,1751.1188,1768.63,1759.8744
2015-01-22,USD,1763.3466,1780.98,1772.1633
2015-01-23,USD,1746.198,1763.66,1754.929
2015-01-26,USD,1768.8712,1786.56,1777.7156
2015-01-27,USD,1746.3366,1763.8,1755.0683
2015-01-28,USD,1774.6634,1792.41,1783.5367
2015-01-29,USD,1761.4654,1779.08,1770.2727
2015-01-30,USD,1736.9208,1754.29,1745.6054
2015-02-02,USD,1729.198,1746.49,1737.844
2015-02-03,USD,1728.0198,1745.3,1736.6599
2015-02-04,USD,1730.802,1748.11,1739.456
2015-02-05,USD,1730.802,1748.11,1739.456
2015-02-06,USD,1733.5446,1750.88,1742.2123
2015-02-09,USD,1734.8712,1752.22,1743.5456
2015-02-10,USD,1739.6534,1757.05,1748.3517
2015-02-11,USD,1743.8416,1761.28,1752.5608
2015-02-12,USD,1743.8416,1761.28,1752.5608
2015-02-13,USD,1746.198,1763.66,1754.929
2015-02-16,USD,1742.8218,1760.25,1751.5359
2015-02-17,USD,1756.109,1773.67,1764.8895
2015-02-18,USD,1759.4752,1777.07,1768.2726
2015-02-19,USD,1765.8218,1783.48,1774.6509
2015-02-20,USD,1777.0396,1794.81,1785.9248
2015-02-23,USD,1768.2872,1785.97,1777.1286
2015-02-24,USD,1768.2872,1785.97,1777.1286
2015-02-25,USD,1763.5644,1781.2,1772.3822
2015-02-26,USD,1763.5644,1781.2,1772.3822
2015-02-27,USD,1782.7524,1800.58,1791.6662
2015-03-02,USD,1782.7524,1800.58,1791.6662
2015-03-03,USD,1780.3862,1798.19,1789.2881
2015-03-04,USD,1780.3862,1798.19,1789.2881
2015-03-05,USD,1782.8416,1800.67,1791.7558
2015-03-06,USD,1777.5248,1795.3,1786.4124
2015-03-09,USD,1777.9406,1795.72,1786.8303
2015-03-10,USD,1777.9406,1795.72,1786.8303
2015-03-11,USD,1775.4752,1793.23,1784.3526
2015-03-12,USD,1777.109,1794.88,1785.9945
2015-03-13,USD,1777.109,1794.88,1785.9945
2015-03-16,USD,1779.0396,1796.83,1787.9348
2015-03-17,USD,1779.2178,1797.01,1788.1139
2015-03-18,USD,1779.2178,1797.01,1788.1139
2015-03-19,USD,1780.3366,1798.14,1789.2383
2015-03-20,USD,1780.495,1798.3,1789.3975
2015-03-23,USD,1780.3168,1798.12,1789.2184
2015-03-24,USD,1786.5644,1804.43,1795.4972
2015-03-25,USD,1774.6138,1792.36,1783.4869
2015-03-26,USD,1775.693,1793.45,1784.5715
2015-03-27,USD,1779.8812,1797.68,1788.7806
2015-03-30,USD,1779.8812,1797.68,1788.7806
2015-03-31,USD,1779.1684,1796.96,1788.0642
2015-04-01,USD,1777.3268,1795.1,1786.2134
2015-04-02,USD,1777.3268,1795.1,1786.2134
2015-04-03,USD,1776.2674,1794.03,1785.1487
2015-04-06,USD,1776.2674,1794.03,1785.1487
2015-04-07,USD,1776.2674,1794.03,1785.1487
2015-04-08,USD,1777.0,1794.77,1785.885
2015-04-09,USD,1777.0,1794.77,1785.885
2015-04-10,USD,1779.8118,1797.61,1788.7109
2015-04-13,USD,1780.5248,1798.33,1789.4274
2015-04-14,USD,1795.3268,1813.28,1804.3034
2015-04-15,USD,1722.693,1739.92,1731.3065
2015-04-16,USD,1787.5346,1805.41,1796.4723
2015-04-17,USD,1799.3366,1817.33,1808.3333
2015-04-20,USD,1788.2772,1806.16,1797.2186
2015-04-21,USD,1785.505,1803.36,1794.4325
2015-04-22,USD,1785.505,1803.36,1794.4325
2015-04-23,USD,1797.6634,1815.64,1806.6517
2015-04-24,USD,1805.9604,1824.02,1814.9902
2015-04-27,USD,1815.4158,1833.57,1824.4929
2015-04-28,USD,1822.1782,1840.4,1831.2891
2015-04-29,USD,1824.6832,1842.93,1833.8066
2015-04-30,USD,1900.307,1919.31,1909.8085
2015-05-01,USD,1836.495,1854.86,1845.6775
2015-05-04,USD,1836.495,1854.86,1845.6775
2015-05-05,USD,1856.4158,1874.98,1865.6979
2015-05-06,USD,1891.8812,1910.8,1901.3406
2015-05-07,USD,1911.5644,1930.68,1921.1222
2015-05-08,USD,1911.5644,1930.68,1921.1222
2015-05-11,USD,1924.8712,1944.12,1934.4956
2015-05-12,USD,1924.8712,1944.12,1934.4956
2015-05-13,USD,1930.8118,1950.12,1940.4659
2015-05-14,USD,1935.6732,1955.03,1945.3516
2015-05-15,USD,1940.4852,1959.89,1950.1876
2015-05-18,USD,1941.4158,1960.83,1951.1229
2015-05-19,USD,1943.1188,1962.55,1952.8344
2015-05-20,USD,1943.1188,1962.55,1952.8344
2015-05-21,USD,1944.3366,1963.78,1954.0583
2015-05-22,USD,1952.0694,1971.59,1961.8297
2015-05-25,USD,1952.0694,1971.59,1961.8297
2015-05-26,USD,1967.7426,1987.42,1977.5813
2015-05-27,USD,1980.0694,1999.87,1989.9697
2015-05-28,USD,1980.0694,1999.87,1989.9697
2015-05-29,USD,1987.2178,2007.09,1997.1539
2015-06-01,USD,1990.1882,2010.09,2000.1391
2015-06-02,USD,2005.6732,2025.73,2015.7016
2015-06-03,USD,2019.1684,2039.36,2029.2642
2015-06-04,USD,2019.1684,2039.36,2029.2642
2015-06-05,USD,2033.792,2054.13,2043.961
2015-06-08,USD,2067.4554,2088.13,2077.7927
2015-06-09,USD,2037.7722,2058.15,2047.9611
2015-06-10,USD,2037.7722,2058.15,2047.9611
2015-06-11,USD,2046.2574,2066.72,2056.4887
2015-06-12,USD,2056.4852,2077.05,2066.7676
2015-06-15,USD,2073.4456,2094.18,2083.8128
2015-06-16,USD,2073.4456,2094.18,2083.8128
2015-06-17,USD,2072.693,2093.42,2083.0565
2015-06-18,USD,2072.693,2093.42,2083.0565
2015-06-19,USD,2073.9702,2094.71,2084.3401
2015-06-22,USD,2073.703,2094.44,2084.0715
2015-06-23,USD,2072.703,2093.43,2083.0665
2015-06-24,USD,2071.406,2092.12,2081.763
2015-06-25,USD,2073.3762,2094.11,2083.7431
2015-06-26,USD,2071.901,2092.62,2082.2605
2015-06-29,USD,2071.901,2092.62,2082.2605
2015-06-30,USD,1964.4852,1984.13,1974.3076
2015-07-01,USD,1964.4852,1984.13,1974.3076
2015-07-02,USD,1964.4852,1984.13,1974.3076
2015-07-03,USD,1997.1684,2017.14,2007.1542
2015-07-06,USD,1997.1684,2017.14,2007.1542
2015-07-07,USD,2051.0594,2071.57,2061.3147
2015-07-08,USD,2127.406,2148.68,2138.043
2015-07-09,USD,2110.7722,2131.88,2121.3261
2015-07-10,USD,2105.2278,2126.28,2115.7539
2015-07-13,USD,2105.2278,2126.28,2115.7539
2015-07-14,USD,2072.703,2093.43,2083.0665
2015-07-15,USD,2034.9406,2055.29,2045.1153
2015-07-16,USD,2069.505,2090.2,2079.8525
2015-07-17,USD,2069.5742,2090.27,2079.9221
2015-07-20,USD,2074.7822,2095.53,2085.1561
2015-07-21,USD,2074.7228,2095.47,2085.0964
2015-07-22,USD,2074.7228,2095.47,2085.0964
2015-07-23,USD,2074.9306,2095.68,2085.3053
2015-07-24,USD,2072.5148,2093.24,2082.8774
2015-07-27,USD,2064.5644,2085.21,2074.8872
