Date,Currency,Buying,Selling,Mean
2009-12-23,MWK,14.8022,14.9346,14.8684
2009-12-23,ESP,6.9129,7.0457,6.9793
2009-12-23,SAR,347.3128,354.3724,350.8426
2009-12-23,DKK,249.4775,254.4567,251.9671
2009-12-23,KWD,4540.2454,4624.8434,4582.5444
2009-12-23,BIF,1.2598,1.31,1.2849
2009-12-23,GBP,2077.9018,2120.8396,2099.3707
2009-12-23,ITL,0.594,0.6055,0.5997
2009-12-23,KES,17.3284,17.6371,17.4828
2009-12-23,AED,354.6506,361.849,358.2498
2009-12-23,FRF,175.3465,178.7205,177.0335
2009-12-23,INR,27.8154,28.377,28.0962
2009-12-23,ZAR,169.1684,171.9508,170.5596
2009-12-23,FIM,193.4472,197.1726,195.3099
2009-12-23,DEM,588.0796,599.4047,593.7422
2009-12-23,EUR,1856.3301,1894.3473,1875.3387
2009-12-23,NLG,521.9363,531.9912,526.9637
2009-12-23,ATS,83.5877,85.1973,84.3925
2009-12-23,PKR,22.6539,23.0161,22.835
2009-12-23,SDR,2036.6355,2078.1995,2057.4175
2009-12-23,GOLD,1413317.094,1443489.48,1428403.287
2009-12-23,CAD,1232.0026,1256.4326,1244.2176
2009-12-23,SEK,177.9649,181.4382,179.7016
2009-12-23,BEF,28.5126,29.0614,28.787
2009-12-23,AUD,1141.0745,1164.8934,1152.9839
2009-12-23,UGX,0.6811,0.6914,0.6862
2009-12-23,NOK,221.7827,225.9895,223.8861
2009-12-24,USD,1300.4698,1327.01,1313.7399
2009-12-24,AUD,1146.4942,1170.5555,1158.5249
2009-12-24,MWK,14.778,14.9102,14.8441
2009-12-24,ESP,6.9016,7.0342,6.9679
2009-12-24,INR,27.8176,28.3792,28.0984
2009-12-24,SDR,2029.6692,2071.091,2050.3801
2009-12-24,BIF,1.2577,1.31,1.2839
2009-12-24,DEM,587.1196,598.4262,592.7729
2009-12-24,FRF,175.0603,178.4287,176.7445
2009-12-24,NLG,521.0842,531.1227,526.1034
2009-12-24,BEF,28.466,29.014,28.74
2009-12-24,PKR,22.6169,22.9785,22.7977
2009-12-24,AED,354.0717,361.2583,357.665
2009-12-24,FIM,193.1315,196.8507,194.9911
2009-12-24,CHF,1251.6553,1276.5849,1264.1201
2009-12-24,NOK,223.7521,227.6643,225.7082
2009-12-24,GBP,2078.0207,2120.9601,2099.4904
2009-12-24,JPY,14.2237,14.5044,14.3641
2009-12-24,ZAR,171.6792,174.0112,172.8452
2009-12-24,EUR,1863.9634,1902.5342,1883.2488
2009-12-24,CAD,1239.9598,1264.5416,1252.2507
2009-12-24,ATS,83.4512,85.0582,84.2547
2009-12-24,ITL,0.5931,0.6045,0.5988
2009-12-24,SAR,346.7457,353.7939,350.2698
2009-12-24,KWD,4535.6787,4620.1867,4577.9327
2009-12-24,GOLD,1425444.9478,1455597.269,1440521.1084
2009-12-24,KES,17.1496,17.4484,17.299
2009-12-24,UGX,0.68,0.6902,0.6851
2009-12-24,SEK,178.9383,182.3016,180.62
2009-12-24,DKK,250.5577,255.4645,253.0111
2009-12-28,KES,17.1168,17.4225,17.2696
2009-12-28,AUD,1145.6561,1169.3004,1157.4782
2009-12-28,SAR,344.3052,351.3038,347.8045
2009-12-28,BIF,1.2489,1.31,1.2794
2009-12-28,DKK,249.4575,254.5091,251.9833
2009-12-28,ATS,82.8638,84.4596,83.6617
2009-12-28,FRF,173.8281,177.1729,175.5005
2009-12-28,BEF,28.2657,28.8097,28.5377
2009-12-28,NOK,222.7983,227.2471,225.0227
2009-12-28,ESP,6.853,6.9847,6.9189
2009-12-28,PKR,22.4576,22.8168,22.6372
2009-12-28,NLG,517.4166,527.3844,522.4005
2009-12-28,CAD,1233.467,1258.039,1245.753
2009-12-28,UGX,0.6803,0.6905,0.6854
2009-12-28,ZAR,171.3758,174.7226,173.0492
2009-12-28,INR,27.7583,28.3005,28.0294
2009-12-28,KWD,4505.4834,4589.4256,4547.4545
2009-12-28,AED,351.57,358.7254,355.1477
2009-12-28,EUR,1856.655,1895.073,1875.864
2009-12-28,FIM,191.772,195.4652,193.6186
2009-12-28,USD,1291.3166,1317.67,1304.4933
2009-12-28,JPY,14.1035,14.3898,14.2466
2009-12-28,SDR,2025.6238,2066.963,2046.2934
2009-12-28,GBP,2060.2957,2103.1331,2081.7144
2009-12-28,CHF,1245.8433,1270.6557,1258.2495
2009-12-28,GOLD,1434588.1767,1464919.6225,1449753.8996
2009-12-28,DEM,582.9872,594.2142,588.6007
2009-12-28,SEK,177.674,181.1977,179.4359
2009-12-28,ITL,0.5889,0.6002,0.5946
2009-12-28,MWK,14.6741,14.8053,14.7397
2009-12-29,BIF,1.2512,1.31,1.2806
2009-12-29,CAD,1240.134,1264.9578,1252.5459
2009-12-29,FRF,174.15,177.501,175.8255
2009-12-29,JPY,14.1034,14.3897,14.2466
2009-12-29,GOLD,1427412.5011,1457863.4785,1442637.9898
2009-12-29,DKK,249.8326,254.7344,252.2835
2009-12-29,KES,17.1485,17.4547,17.3016
2009-12-29,USD,1293.7078,1320.11,1306.9089
2009-12-29,GBP,2070.1912,2112.968,2091.5796
2009-12-29,DEM,584.0667,595.3146,589.6906
2009-12-29,AED,352.2306,359.3994,355.815
2009-12-29,KWD,4513.9839,4598.0843,4556.0341
2009-12-29,PKR,22.4993,22.8591,22.6792
2009-12-29,UGX,0.6816,0.6918,0.6867
2009-12-29,SEK,179.1715,182.7648,180.9681
2009-12-29,ESP,6.8657,6.9977,6.9317
2009-12-29,FIM,192.1272,195.8272,193.9772
2009-12-29,ZAR,172.4943,175.7335,174.1139
2009-12-29,CHF,1249.3557,1274.2375,1261.7966
2009-12-29,INR,27.7204,28.28,28.0002
2009-12-29,MWK,14.7013,14.8327,14.767
2009-12-29,ATS,83.0173,84.6159,83.8166
2009-12-29,AUD,1147.9069,1171.8617,1159.8843
2009-12-29,EUR,1858.67,1896.866,1877.768
2009-12-29,NLG,518.3747,528.361,523.3679
2009-12-29,NOK,223.1107,227.5385,225.3246
2009-12-29,SDR,2027.8094,2069.1932,2048.5013
2009-12-29,BEF,28.318,28.863,28.5905
2009-12-29,SAR,345.0807,352.0763,348.5785
2009-12-29,ITL,0.59,0.6013,0.5957
2009-12-30,DKK,249.5033,254.5315,252.0174
2009-12-30,AUD,1154.3943,1178.218,1166.3062
2009-12-30,INR,27.7382,28.2982,28.0182
2009-12-30,GOLD,1418005.8844,1448267.58,1433136.7322
2009-12-30,ATS,83.1864,84.7884,83.9874
2009-12-30,ZAR,174.4743,177.7479,176.1111
2009-12-30,KES,17.1834,17.4903,17.3368
2009-12-30,DEM,585.2569,596.5276,590.8923
2009-12-30,SAR,345.5627,352.5681,349.0654
2009-12-30,ESP,6.8797,7.0119,6.9458
2009-12-30,GBP,2059.3721,2101.6647,2080.5184
2009-12-30,EUR,1856.2349,1894.3819,1875.3084
2009-12-30,SEK,179.7233,183.3403,181.5318
2009-12-30,FRF,174.5048,177.8626,176.1837
2009-12-30,MWK,14.7312,14.863,14.7971
2009-12-30,CAD,1236.3796,1260.65,1248.5148
2009-12-30,ITL,0.5912,0.6026,0.5969
2009-12-30,USD,1296.344,1322.8,1309.572
2009-12-30,AED,352.9484,360.1122,356.5303
2009-12-30,JPY,14.0647,14.3486,14.2067
2009-12-30,BIF,1.2537,1.31,1.2819
2009-12-30,NLG,519.431,529.4377,524.4343
2009-12-30,SDR,2034.3785,2075.8965,2055.1375
2009-12-30,BEF,28.3757,28.9219,28.6488
2009-12-30,NOK,222.7013,227.1681,224.9347
2009-12-30,PKR,22.5451,22.9057,22.7254
2009-12-30,KWD,4517.5077,4601.6837,4559.5957
2009-12-30,FIM,192.5188,196.2262,194.3725
2009-12-30,CHF,1248.6458,1272.9022,1260.774
2009-12-30,UGX,0.683,0.6932,0.6881
2009-12-31,CAD,1236.7093,1261.4683,1249.0888
2009-12-31,INR,27.8617,28.4273,28.1445
2009-12-31,SDR,2030.632,2072.0734,2051.3527
2009-12-31,ATS,83.4229,85.0293,84.2261
2009-12-31,USD,1300.0288,1326.56,1313.2944
2009-12-31,MWK,14.773,14.9052,14.8391
2009-12-31,EUR,1867.4914,1906.134,1886.8127
2009-12-31,SAR,346.6188,353.6456,350.1322
2009-12-31,FIM,193.0659,196.7839,194.9249
2009-12-31,UGX,0.6849,0.6951,0.69
2009-12-31,ESP,6.8993,7.0319,6.9656
2009-12-31,ZAR,176.0364,179.023,177.5297
2009-12-31,NLG,520.9075,530.9426,525.925
2009-12-31,BEF,28.4563,29.0041,28.7302
2009-12-31,AUD,1164.3058,1188.7304,1176.5181
2009-12-31,KWD,4534.4569,4618.9415,4576.6992
2009-12-31,SEK,181.9545,185.4058,183.6802
2009-12-31,PKR,22.6092,22.9708,22.79
2009-12-31,BIF,1.2573,1.31,1.2836
2009-12-31,GBP,2088.3662,2131.5166,2109.9414
2009-12-31,JPY,14.0802,14.3614,14.2208
2009-12-31,DKK,251.0435,256.0481,253.5458
2009-12-31,GOLD,1426001.5908,1456430.224,1441215.9074
2009-12-31,AED,353.942,361.1358,357.5389
2009-12-31,FRF,175.0008,178.3682,176.6845
2009-12-31,NOK,224.8018,229.1518,226.9768
2009-12-31,ITL,0.5929,0.6043,0.5986
2009-12-31,CHF,1256.3092,1281.4528,1268.881
2009-12-31,DEM,586.9205,598.2232,592.5718
2009-12-31,KES,17.2322,17.54,17.3861
2010-01-04,ATS,83.4399,85.0467,84.2433
2010-01-04,INR,27.9754,28.5432,28.2593
2010-01-04,SAR,346.6986,353.727,350.2128
2010-01-04,ZAR,174.8881,178.1219,176.505
2010-01-04,USD,1300.2934,1326.83,1313.5617
2010-01-04,GOLD,1432013.1214,1462564.709,1447288.9152
2010-01-04,FIM,193.1052,196.824,194.9646
2010-01-04,SDR,2038.4569,2080.0581,2059.2575
2010-01-04,SEK,181.7677,185.0272,183.3975
2010-01-04,PKR,22.6138,22.9754,22.7946
2010-01-04,CAD,1242.8727,1267.5105,1255.1916
2010-01-04,DEM,587.0399,598.345,592.6925
2010-01-04,DKK,249.7346,254.7236,252.2291
2010-01-04,BIF,1.2575,1.31,1.2838
2010-01-04,KES,17.1725,17.4766,17.3245
2010-01-04,ITL,0.593,0.6044,0.5987
2010-01-04,EUR,1857.8592,1896.1728,1877.016
2010-01-04,GBP,2091.3919,2134.6041,2112.998
2010-01-04,NLG,521.0135,531.0506,526.0321
2010-01-04,CHF,1253.7782,1278.749,1266.2636
2010-01-04,JPY,14.0193,14.3008,14.1601
2010-01-04,AUD,1165.9731,1190.1665,1178.0698
2010-01-04,AED,354.3517,360.8949,357.6233
2010-01-04,NOK,224.4052,228.8862,226.6457
2010-01-04,KWD,4532.2182,4615.0608,4573.6395
2010-01-04,MWK,14.776,14.9082,14.8421
2010-01-04,ESP,6.9007,7.0333,6.967
2010-01-04,UGX,0.6849,0.6952,0.6901
2010-01-04,FRF,175.0365,178.4045,176.7205
2010-01-04,BEF,28.4622,29.01,28.7361
2010-01-05,PKR,22.6202,22.982,22.8011
2010-01-05,KWD,4541.4309,4626.0369,4583.7339
2010-01-05,USD,1300.6658,1327.21,1313.9379
2010-01-05,CHF,1265.4853,1290.5581,1278.0217
2010-01-05,BEF,28.4703,29.0183,28.7443
2010-01-05,NOK,228.2911,232.8275,230.5593
2010-01-05,INR,28.1286,28.6964,28.4125
2010-01-05,ZAR,178.3689,181.8345,180.1017
2010-01-05,JPY,14.1531,14.4372,14.2951
2010-01-05,ITL,0.5931,0.6046,0.5989
2010-01-05,MWK,14.7803,14.9125,14.8464
2010-01-05,FRF,175.0866,178.4556,176.7711
2010-01-05,FIM,193.1606,196.8804,195.0205
2010-01-05,ATS,83.4638,85.071,84.2674
2010-01-05,KES,17.1733,17.4763,17.3248
2010-01-05,ESP,6.9026,7.0353,6.969
2010-01-05,DKK,252.3605,257.3609,254.8607
2010-01-05,AUD,1188.2883,1212.8045,1200.5464
2010-01-05,BIF,1.2579,1.31,1.2839
2010-01-05,GBP,2093.9419,2137.0735,2115.5077
2010-01-05,SDR,2038.1043,2079.6983,2058.9013
2010-01-05,GOLD,1460517.6268,1491385.877,1475951.7519
2010-01-05,CAD,1252.8085,1277.6377,1265.2231
2010-01-05,DEM,587.208,598.5164,592.8622
2010-01-05,SEK,184.751,188.3609,186.556
2010-01-05,SAR,346.7979,353.8283,350.3131
2010-01-05,EUR,1877.1209,1915.8277,1896.4743
2010-01-05,UGX,0.6865,0.6968,0.6916
2010-01-05,NLG,521.1627,531.2027,526.1827
2010-01-05,AED,354.1154,361.3226,357.719
2010-01-06,INR,28.2302,28.8,28.5151
2010-01-06,AUD,1189.0994,1213.6323,1201.3659
2010-01-06,UGX,0.6868,0.697,0.6919
2010-01-06,NLG,521.3473,531.3908,526.3691
2010-01-06,KWD,4536.7029,4621.2321,4578.9675
2010-01-06,EUR,1867.8971,1906.6813,1887.2892
2010-01-06,KES,17.236,17.5406,17.3883
2010-01-06,SAR,346.9671,354.0197,350.4934
2010-01-06,SEK,183.1077,186.4431,184.7754
2010-01-06,DKK,251.1343,256.0617,253.598
2010-01-06,ITL,0.5934,0.6048,0.5991
2010-01-06,GOLD,1462466.0736,1493374.464,1477920.2688
2010-01-06,BIF,1.2583,1.31,1.2842
2010-01-06,ATS,83.4933,85.1011,84.2972
2010-01-06,FRF,175.1486,178.5188,176.8337
2010-01-06,MWK,14.7855,14.9177,14.8516
2010-01-06,ZAR,176.9036,180.0366,178.4701
2010-01-06,NOK,227.7404,232.0064,229.8734
2010-01-06,FIM,193.2289,196.9501,195.0895
2010-01-06,PKR,22.6283,22.9901,22.8092
2010-01-06,DEM,587.416,598.7283,593.0721
2010-01-06,AED,354.2504,361.4604,357.8554
2010-01-06,CHF,1257.9778,1283.4026,1270.6902
2010-01-06,CAD,1254.2186,1279.5682,1266.8934
2010-01-06,JPY,14.1442,14.4313,14.2878
2010-01-06,ESP,6.9051,7.0378,6.9714
2010-01-06,USD,1301.1264,1327.68,1314.4032
2010-01-06,GBP,2078.8096,2121.8982,2100.3539
2010-01-06,BEF,28.4804,29.0286,28.7545
2010-01-06,SDR,2039.5807,2081.2047,2060.3927
2010-01-07,USD,1301.636,1328.2,1314.918
2010-01-07,SEK,183.8859,187.5512,185.7185
2010-01-07,KWD,4540.0628,4624.6518,4582.3573
2010-01-07,BIF,1.2588,1.31,1.2844
2010-01-07,GBP,2082.7477,2125.6513,2104.1995
2010-01-07,NLG,521.5515,531.599,526.5752
2010-01-07,ITL,0.5936,0.605,0.5993
2010-01-07,FIM,193.3046,197.0272,195.1659
2010-01-07,JPY,14.1068,14.3869,14.2469
2010-01-07,CAD,1260.7866,1286.0186,1273.4026
2010-01-07,BEF,28.4915,29.0399,28.7657
2010-01-07,DKK,251.8889,256.9897,254.4393
2010-01-07,AUD,1200.3687,1225.3973,1212.883
2010-01-07,GOLD,1474623.4244,1505913.16,1490268.2922
2010-01-07,ATS,83.526,85.1344,84.3302
2010-01-07,INR,28.4262,29.0,28.7131
2010-01-07,KES,17.2497,17.5578,17.4038
2010-01-07,ZAR,178.1087,181.0005,179.5546
2010-01-07,SAR,347.0937,354.1489,350.6213
2010-01-07,ESP,6.9078,7.0406,6.9742
2010-01-07,PKR,22.6371,22.9991,22.8181
2010-01-07,MWK,14.7914,14.9236,14.8575
2010-01-07,UGX,0.6803,0.6905,0.6854
2010-01-07,SDR,2035.3031,2076.8399,2056.0715
2010-01-07,CHF,1265.4443,1290.6423,1278.0433
2010-01-07,NOK,229.3551,233.9039,231.6295
2010-01-07,AED,354.3795,361.5921,357.9858
2010-01-07,EUR,1874.0956,1912.608,1893.3518
2010-01-07,DEM,587.6461,598.9628,593.3044
2010-01-07,FRF,175.2172,178.5888,176.903
2010-01-08,USD,1302.322,1328.9,1315.611
2010-01-08,ATS,83.57,85.1794,84.3747
2010-01-08,INR,28.4474,29.0216,28.7345
2010-01-08,SAR,347.2859,354.3261,350.806
2010-01-08,SEK,182.8975,186.4756,184.6866
2010-01-08,FIM,193.4065,197.1311,195.2688
2010-01-08,GOLD,1463093.651,1494015.8251,1478554.738
2010-01-08,AUD,1191.6246,1216.608,1204.1163
2010-01-08,CAD,1258.5253,1283.8373,1271.1813
2010-01-08,CHF,1259.3773,1284.7061,1272.0417
2010-01-08,BEF,28.5066,29.0552,28.7809
2010-01-08,DEM,587.9558,599.2785,593.6171
2010-01-08,FRF,175.3096,178.6828,176.9962
2010-01-08,UGX,0.6807,0.691,0.6858
2010-01-08,GBP,2075.6408,2118.7982,2097.2195
2010-01-08,NOK,228.2373,232.6505,230.4439
2010-01-08,ESP,6.9114,7.0443,6.9778
2010-01-08,AED,354.8754,361.4284,358.1519
2010-01-08,BIF,1.2595,1.31,1.2848
2010-01-08,KWD,4545.6266,4636.776,4591.2013
2010-01-08,EUR,1864.0135,1902.4533,1883.2334
2010-01-08,MWK,14.7991,14.9315,14.8653
2010-01-08,NLG,521.8263,531.8791,526.8527
2010-01-08,ZAR,175.5151,178.6155,177.0653
2010-01-08,DKK,250.6635,255.4791,253.0713
2010-01-08,PKR,22.6491,23.0113,22.8302
2010-01-08,KES,17.2333,17.5393,17.3863
2010-01-08,ITL,0.5939,0.6053,0.5996
2010-01-08,JPY,13.9764,14.2601,14.1183
2010-01-08,SDR,2033.3284,2074.8248,2054.0766
2010-01-11,CAD,1268.2835,1293.5371,1280.9103
2010-01-11,FIM,193.4181,197.1429,195.2805
2010-01-11,NOK,231.579,235.9694,233.7742
2010-01-11,PKR,22.6504,23.0126,22.8315
2010-01-11,DEM,587.9912,599.3146,593.6529
2010-01-11,SEK,185.3344,189.0414,187.1879
2010-01-11,ATS,83.5751,85.1845,84.3798
2010-01-11,MWK,14.8,14.9324,14.8662
2010-01-11,KWD,4552.2559,4633.8215,4593.0387
2010-01-11,USD,1302.4004,1328.98,1315.6902
2010-01-11,GBP,2094.2598,2137.5314,2115.8956
2010-01-11,EUR,1887.4387,1926.3565,1906.8976
2010-01-11,AED,354.5876,361.8044,358.196
2010-01-11,FRF,175.3201,178.6935,177.0068
2010-01-11,INR,28.6872,29.2662,28.9767
2010-01-11,UGX,0.6808,0.691,0.6859
2010-01-11,GOLD,1500625.7408,1532313.94,1516469.8404
2010-01-11,KES,17.2567,17.563,17.4098
2010-01-11,ESP,6.9119,7.0447,6.9783
2010-01-11,CHF,1280.7556,1306.2512,1293.5034
2010-01-11,NLG,521.8578,531.9112,526.8845
2010-01-11,BEF,28.5082,29.057,28.7826
2010-01-11,ZAR,178.5945,181.8653,180.2299
2010-01-11,DKK,253.7655,258.7931,256.2793
2010-01-11,ITL,0.5939,0.6054,0.5997
2010-01-11,SDR,2032.2005,2073.6739,2052.9372
2010-01-11,BIF,1.2596,1.31,1.2848
2010-01-11,JPY,14.1029,14.386,14.2444
2010-01-11,AUD,1211.2324,1236.2172,1223.7248
2010-01-11,SAR,347.2975,354.3569,350.8272
2010-01-13,GBP,2107.9475,2151.4985,2129.723
2010-01-13,SEK,184.5904,188.2909,186.4407
2010-01-13,GOLD,1470770.1272,1501849.1,1486309.6136
2010-01-13,FIM,193.4313,197.1563,195.2938
2010-01-13,INR,28.5133,29.0889,28.8011
2010-01-13,FRF,175.3319,178.7057,177.0188
2010-01-13,KWD,4550.9735,4635.7517,4593.3626
2010-01-13,BEF,28.5102,29.059,28.7846
2010-01-13,UGX,0.6795,0.6898,0.6846
2010-01-13,CAD,1255.1687,1280.4143,1267.7915
2010-01-13,MWK,14.801,14.9334,14.8672
2010-01-13,ZAR,175.3721,178.8187,177.0954
2010-01-13,NOK,229.878,234.4866,232.1823
2010-01-13,SDR,2047.6163,2089.4043,2068.5103
2010-01-13,NLG,521.8931,531.9472,526.9201
2010-01-13,DKK,253.7134,258.7904,256.2519
2010-01-13,ATS,83.5807,85.1903,84.3855
2010-01-13,PKR,22.652,23.0142,22.8331
2010-01-13,JPY,14.2989,14.5843,14.4416
2010-01-13,AUD,1202.9785,1228.0607,1215.5196
2010-01-13,USD,1302.4886,1329.07,1315.7793
2010-01-13,CHF,1279.584,1305.057,1292.3205
2010-01-13,BIF,1.2597,1.31,1.2848
2010-01-13,EUR,1887.0455,1926.2211,1906.6333
2010-01-13,AED,354.631,361.8486,358.2398
2010-01-13,SAR,347.3303,354.3903,350.8603
2010-01-13,ITL,0.594,0.6054,0.5997
2010-01-13,KES,17.3063,17.6123,17.4593
2010-01-13,ESP,6.9123,7.0452,6.9787
2010-01-13,DEM,588.031,599.3551,593.6931
2010-01-14,NOK,231.1169,235.3199,233.2184
2010-01-14,MWK,14.8007,14.9331,14.8669
2010-01-14,UGX,0.6801,0.6904,0.6853
2010-01-14,CHF,1280.6875,1305.6685,1293.178
2010-01-14,AED,354.6036,361.8208,358.2122
2010-01-14,BIF,1.2596,1.31,1.2848
2010-01-14,DEM,588.0177,599.3416,593.6797
2010-01-14,KES,17.2698,17.5722,17.421
2010-01-14,ESP,6.9122,7.045,6.9786
2010-01-14,KWD,4551.3478,4640.989,4596.1684
2010-01-14,EUR,1892.8639,1931.6267,1912.2453
2010-01-14,NLG,521.8813,531.9352,526.9082
2010-01-14,SDR,2053.9652,2095.8828,2074.924
2010-01-14,GOLD,1486040.8242,1517431.42,1501736.1221
2010-01-14,CAD,1264.892,1290.0796,1277.4858
2010-01-14,FIM,193.4269,197.1519,195.2894
2010-01-14,BEF,28.5095,29.0583,28.7839
2010-01-14,INR,28.6538,29.2322,28.943
2010-01-14,SAR,347.341,354.3918,350.8664
2010-01-14,GBP,2121.185,2165.0062,2143.0956
2010-01-14,FRF,175.328,178.7016,177.0148
2010-01-14,AUD,1210.3753,1235.4756,1222.9255
2010-01-14,USD,1302.4592,1329.04,1315.7496
2010-01-14,PKR,22.6515,23.0137,22.8326
2010-01-14,ATS,83.5789,85.1883,84.3836
2010-01-14,ZAR,176.6046,179.7214,178.163
2010-01-14,JPY,14.2035,14.4855,14.3445
2010-01-14,SEK,185.7392,189.2815,187.5104
2010-01-14,DKK,254.5009,259.5173,257.0091
2010-01-14,ITL,0.594,0.6054,0.5997
2010-01-15,MWK,14.8043,14.9367,14.8705
2010-01-15,NOK,230.4586,234.9582,232.7084
2010-01-15,NLG,522.0109,532.0672,527.0391
2010-01-15,SEK,184.6792,188.3174,186.4983
2010-01-15,KWD,4552.0007,4641.6551,4596.8279
2010-01-15,GOLD,1481394.0944,1512690.123,1497042.1087
2010-01-15,ZAR,176.0517,178.9193,177.4855
2010-01-15,KES,17.2942,17.6021,17.4482
2010-01-15,ESP,6.9139,7.0468,6.9803
2010-01-15,INR,28.5385,29.1145,28.8265
2010-01-15,DKK,252.3355,257.4303,254.8829
2010-01-15,AED,355.0203,361.5759,358.2981
2010-01-15,BEF,28.5167,29.0655,28.7911
2010-01-15,SDR,2049.9936,2091.8302,2070.9119
2010-01-15,SAR,347.5477,354.5933,351.0705
2010-01-15,CHF,1271.876,1296.5668,1284.2214
2010-01-15,ATS,83.5996,85.2094,84.4045
2010-01-15,USD,1302.7826,1329.37,1316.0763
2010-01-15,EUR,1877.44,1916.021,1896.7305
2010-01-15,CAD,1270.0162,1295.1774,1282.5968
2010-01-15,DEM,588.1637,599.4904,593.8271
2010-01-15,FRF,175.3716,178.746,177.0588
2010-01-15,ITL,0.5941,0.6055,0.5998
2010-01-15,BIF,1.2599,1.31,1.285
2010-01-15,GBP,2129.0073,2172.7223,2150.8648
2010-01-15,AUD,1207.1584,1232.326,1219.7422
2010-01-15,PKR,22.657,23.0194,22.8382
2010-01-15,UGX,0.6791,0.6893,0.6842
2010-01-15,FIM,193.4749,197.2007,195.3378
2010-01-15,JPY,14.2943,14.5828,14.4386
2010-01-18,DEM,588.2168,599.5445,593.8807
2010-01-18,NLG,522.058,532.1153,527.0866
2010-01-18,USD,1302.9002,1329.49,1316.1951
2010-01-18,EUR,1872.2676,1910.743,1891.5053
2010-01-18,MWK,14.8057,14.9381,14.8719
2010-01-18,AED,354.7237,361.9433,358.3335
2010-01-18,NOK,229.5455,234.0239,231.7847
2010-01-18,KES,17.2926,17.6014,17.447
2010-01-18,BIF,1.2601,1.31,1.285
2010-01-18,BEF,28.5192,29.0682,28.7937
2010-01-18,KWD,4550.6626,4637.0548,4593.8587
2010-01-18,PKR,22.6591,23.0215,22.8403
2010-01-18,ITL,0.5942,0.6056,0.5999
2010-01-18,SEK,184.552,188.249,186.4005
2010-01-18,AUD,1200.8831,1225.6568,1213.27
2010-01-18,SAR,347.4493,354.5117,350.9805
2010-01-18,INR,28.5099,29.0853,28.7976
2010-01-18,UGX,0.6792,0.6894,0.6843
2010-01-18,CHF,1268.0294,1292.6494,1280.3394
2010-01-18,CAD,1267.0429,1292.2725,1279.6577
2010-01-18,ATS,83.6072,85.2172,84.4122
2010-01-18,GBP,2125.2908,2169.063,2147.1769
2010-01-18,SDR,2047.221,2089.001,2068.111
2010-01-18,ESP,6.9145,7.0474,6.9809
2010-01-18,ZAR,176.0438,178.9594,177.5016
2010-01-18,DKK,251.6904,256.6286,254.1595
2010-01-18,FRF,175.3874,178.7622,177.0748
2010-01-18,FIM,193.4924,197.2186,195.3555
2010-01-18,JPY,14.3365,14.6194,14.478
2010-01-18,GOLD,1475795.0566,1506711.017,1491253.0368
2010-01-19,SDR,2050.6241,2092.4735,2071.5488
2010-01-19,GOLD,1484251.5618,1515474.6,1499863.0809
2010-01-19,GBP,2141.0913,2185.1865,2163.1389
2010-01-19,FIM,193.814,197.5464,195.6802
2010-01-19,JPY,14.4366,14.7279,14.5823
2010-01-19,FRF,175.6789,179.0593,177.3691
2010-01-19,BIF,1.2622,1.31,1.2861
2010-01-19,KWD,4560.6164,4650.44,4605.5282
2010-01-19,CAD,1271.6223,1297.0683,1284.3453
2010-01-19,CHF,1274.2296,1298.966,1286.5978
2010-01-19,USD,1305.066,1331.7,1318.383
2010-01-19,INR,28.601,29.1784,28.8897
2010-01-19,DEM,589.1946,600.5412,594.8679
2010-01-19,NOK,231.1897,235.6365,233.4131
2010-01-19,ATS,83.7461,85.3589,84.5525
2010-01-19,UGX,0.6799,0.6902,0.685
2010-01-19,ZAR,177.4272,179.7772,178.6022
2010-01-19,EUR,1878.773,1917.648,1898.2105
2010-01-19,NLG,522.9258,532.9998,527.9628
2010-01-19,BEF,28.5666,29.1164,28.8415
2010-01-19,KES,17.2242,17.532,17.3781
2010-01-19,ITL,0.5952,0.6066,0.6009
2010-01-19,DKK,252.582,257.5174,255.0497
2010-01-19,PKR,22.6968,23.0598,22.8783
2010-01-19,MWK,14.8303,14.9629,14.8966
2010-01-19,AUD,1205.7505,1230.7571,1218.2538
2010-01-19,AED,355.3133,362.5449,358.9291
2010-01-19,SEK,185.9439,189.6711,187.8075
2010-01-19,ESP,6.926,7.0591,6.9926
2010-01-19,SAR,347.999,355.0726,351.5358
2010-01-20,GOLD,1483162.9067,1514499.4495,1498831.1781
2010-01-20,JPY,14.3584,14.6482,14.5033
2010-01-20,KES,17.2225,17.5304,17.3765
2010-01-20,SDR,2051.6378,2093.508,2072.5729
2010-01-20,NLG,524.1785,534.2766,529.2275
2010-01-20,DKK,249.9508,254.7792,252.365
2010-01-20,MWK,14.8658,14.9988,14.9323
2010-01-20,PKR,22.7512,23.115,22.9331
2010-01-20,BIF,1.2652,1.31,1.2876
2010-01-20,KWD,4560.3855,4650.2125,4605.299
2010-01-20,CAD,1263.4655,1288.6283,1276.0469
2010-01-20,AUD,1199.8739,1224.6281,1212.251
2010-01-20,UGX,0.6793,0.6896,0.6844
2010-01-20,DEM,590.606,601.9797,596.2928
2010-01-20,FRF,176.0998,179.4882,177.794
2010-01-20,SEK,184.4317,187.8698,186.1507
2010-01-20,INR,28.5258,29.1016,28.8137
2010-01-20,USD,1308.1922,1334.89,1321.5411
2010-01-20,EUR,1858.9411,1897.2791,1878.1101
2010-01-20,GBP,2133.3998,2177.4726,2155.4362
